StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q6,Q7,Q8,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q14,Q16,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q21_1,Q22_1,Q23_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_1,Q27_1,Q28_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_1,Q32_1,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q38_1,Q39_1,Q40,Q41,Q42,Q43,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q46_1,Q47_1,Q48_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50,Q50_3_TEXT,Q51,Q52,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,Q55,Q56,Q57,Q58,Q59,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Random ID,ID
2024-01-31 11:30:22,2024-01-31 11:39:28,IP Address,100,546,True,2024-01-31 11:39:29,R_27YV1WtvYZRlDCF,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,1.88,0,I have experience as a business owner.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,1,49.322,49.322,50.374,1,Slightly agree,Mostly agree,Mostly agree,2.323,2.323,3.095,1,Slightly agree,Mostly disagree,Mostly agree,1.031,9.002,9.633,5,Slightly agree,Neutral,Slightly agree,Totally agree,Mostly agree,Slightly disagree,Mostly disagree,Mostly agree,Mostly disagree,Once or more each day.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,2.94,2.94,3.8,1,6,6,6,2.909,3.392,3.725,2,Male,,22,United Kingdom of Great Britain and Northern Ireland,,,,,C,I,12,A,A,0,0,5.596,0,81672,
2024-01-31 11:29:20,2024-01-31 11:39:34,IP Address,100,614,True,2024-01-31 11:39:35,R_7fjxtLDkS8siz2A,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a business owner.,None of the above.,A programme at the Business School.,0,9.227,9.227,11.838,1,Mostly agree,Mostly agree,Mostly agree,2.276,2.276,3.074,1,Mostly agree,Slightly agree,Mostly agree,3.442,4.347,4.736,2,Slightly agree,Mostly agree,Slightly agree,Totally agree,Slightly disagree,Slightly agree,Mostly agree,Totally agree,Mostly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,5.251,5.251,6.547,1,5,6,5,3.452,3.452,4.78,1,Male,,20,United Kingdom of Great Britain and Northern Ireland,,,,,D,A,09,V,A,7.976,7.976,51.275,1,51073,
2024-01-31 11:28:05,2024-01-31 11:39:38,IP Address,100,693,True,2024-01-31 11:39:39,R_4dtM8HKAWXvIu2n,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,6.771,0,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,0,8.761,8.761,10.469,1,Slightly agree,Mostly agree,Slightly disagree,3.611,8.36,10.135,2,Slightly agree,Mostly agree,Totally agree,3.433,3.433,5.232,1,Slightly disagree,Slightly agree,Mostly agree,Slightly agree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,About once a month.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,6.076,6.076,7.168,1,6,6,5,3.077,3.077,3.961,1,Male,,22,Myanmar,,,,,S,Y,09,N,A,4.347,4.347,138.03,1,19664,
2024-01-31 11:28:24,2024-01-31 11:39:38,IP Address,100,673,True,2024-01-31 11:39:39,R_60cAblqSYD5GSqZ,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,6.147,0,None of the above.,At least one of my parents has experience as business owner.,"Language and Business (for example, French and Business, German and Business).",1,14.946,14.946,45.004,1,Neutral,Neutral,Slightly agree,5.797,5.797,7.105,1,Slightly disagree,Mostly disagree,Slightly disagree,2.176,2.176,3.201,1,Mostly agree,Mostly agree,Slightly agree,Totally agree,Mostly agree,Mostly agree,Slightly agree,Mostly agree,Slightly disagree,Several times each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,5.398,5.398,6.47,1,5,5,5,5.267,7.657,8.455,2,Male,,21,United Kingdom of Great Britain and Northern Ireland,,,,,K,L,04,J,A,13.165,13.165,43.568,1,55283,
2024-01-31 11:28:21,2024-01-31 11:39:39,IP Address,100,678,True,2024-01-31 11:39:40,R_6f9biR3sy7gOgqM,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,2,11.121,17.188,18.159,2,Mostly agree,Mostly agree,Mostly agree,2.681,2.681,5.572,1,Neutral,Slightly agree,Slightly agree,3.718,3.718,4.544,1,Slightly agree,Slightly disagree,Neutral,Slightly agree,Mostly disagree,Neutral,Slightly disagree,Slightly agree,Slightly disagree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,3.697,4.206,5.215,2,6,6,6,1.817,1.817,2.77,1,Female,,22,United Kingdom of Great Britain and Northern Ireland,,,,,S,D,27,K,J,6.132,6.132,33.731,1,17726,
2024-01-31 11:27:10,2024-01-31 11:39:45,IP Address,100,755,True,2024-01-31 11:39:46,R_6fxS8DSdy0rVhfD,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,1,11.163,11.163,12.638,1,Mostly agree,Totally agree,Mostly agree,5.757,5.757,6.664,1,Totally agree,Totally agree,Totally agree,2.905,2.905,4.277,1,Slightly agree,Mostly agree,Mostly agree,Totally agree,Slightly agree,Neutral,Mostly agree,Totally agree,Neutral,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,10.893,10.893,12.133,1,5,7,6,6.374,8.758,9.748,2,Male,,30,Chile,,,,,K,S,04,I,O,0,0,62.671,0,22988,
2024-01-31 11:27:49,2024-01-31 11:39:50,IP Address,100,720,True,2024-01-31 11:39:50,R_6nckuIpwsWWLQo2,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,1,19.813,19.813,36.816,1,Neutral,Slightly agree,Slightly agree,23.606,23.606,24.512,1,Slightly agree,Mostly disagree,Mostly agree,6.746,6.746,7.672,1,Neutral,Totally agree,Mostly agree,Neutral,Slightly agree,Slightly agree,Slightly agree,Mostly agree,Slightly agree,About once each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,5.247,5.247,7.341,1,5,7,5,7.082,7.082,8.092,1,Male,,21,China,,,,,C,H,28,K,J,6.861,6.861,19.762,1,73641,
2024-01-31 11:27:36,2024-01-31 11:39:53,IP Address,100,736,True,2024-01-31 11:39:54,R_6TAcHABruRjOpi4,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,8.421,0,None of the above.,None of the above.,A programme at the Business School.,2,13.777,13.777,15.267,1,Totally agree,Mostly agree,Neutral,5.392,5.392,8.648,1,Slightly agree,Slightly disagree,Slightly disagree,3.065,3.065,4.568,1,Slightly agree,Mostly agree,Mostly agree,Neutral,Slightly disagree,Neutral,Slightly agree,Slightly agree,Mostly agree,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.345,5.345,7.133,1,6,7,6,4.474,4.474,5.431,1,Male,,20,China,,,,,F,N,29,Z,M,5.921,5.921,48.585,1,82311,
2024-01-31 11:27:51,2024-01-31 11:39:54,IP Address,100,722,True,2024-01-31 11:39:55,R_6guXQcIWT3aY8zq,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,A programme at the Business School.,1,11.681,11.681,13.4,1,Slightly agree,Neutral,Slightly agree,3.866,3.866,4.703,1,Mostly agree,Slightly agree,Mostly agree,3.402,3.402,4.76,1,Slightly disagree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Slightly agree,Slightly agree,Slightly agree,Neutral,Twice or three times a month.,I have used Generative AI occasionally for this type of purpose.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.023,5.023,10.046,1,5,5,6,5.349,5.349,6.288,1,Female,,20,United Kingdom of Great Britain and Northern Ireland,,,,,H,B,30,F,A,12.187,12.187,42.827,1,46825,
2024-01-31 11:29:58,2024-01-31 11:39:55,IP Address,100,596,True,2024-01-31 11:39:55,R_1EoQmQ6Oqya3R3H,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,7.596,0,I have experience as a business owner.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,0,5.827,5.827,10.587,1,Slightly disagree,Slightly agree,Mostly agree,5.4,5.4,7.521,1,Mostly agree,Mostly agree,Slightly agree,4.643,4.643,5.441,1,Mostly agree,Totally agree,Totally agree,Totally agree,Totally agree,Mostly agree,Mostly agree,Mostly agree,Slightly agree,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,5.366,5.366,6.474,1,7,7,7,2.889,2.889,3.567,1,Male,,22,China,,,,,Y,Z,16,Y,A,0,0,31.911,0,30351,
